membership_period_id,member_id,period_year,period_start,period_end,membership_type,list_fee,discount_amount,net_membership_revenue,contribution_margin,renewed_next_period
MP002463,M01230,2023,2023-01-01,2023-12-31,Family annual,840,0,840,327.6,Yes
MP002464,M01230,2024,2024-01-01,2024-12-31,Family annual,840,25,815,317.85,No
MP002465,M01231,2024,2024-07-09,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002466,M01231,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002467,M01232,2023,2023-03-10,2023-12-31,Senior annual,390,0,390,140.4,Yes
MP002468,M01232,2024,2024-01-01,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP002469,M01232,2025,2025-01-01,2025-12-31,Senior annual,390,25,365,131.4,Censored
MP002470,M01233,2023,2023-07-26,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP002471,M01233,2024,2024-01-01,2024-12-31,Adult annual,540,75,465,204.6,Yes
MP002472,M01233,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002473,M01234,2025,2025-01-10,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002474,M01235,2023,2023-10-20,2023-12-31,Senior annual,390,0,390,140.4,Yes
MP002475,M01235,2024,2024-01-01,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP002476,M01235,2025,2025-01-01,2025-12-31,Senior annual,390,25,365,131.4,Censored
MP002477,M01236,2024,2024-02-29,2024-12-31,Family annual,840,25,815,317.85,Yes
MP002478,M01236,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002479,M01237,2024,2024-05-29,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP002480,M01237,2025,2025-01-01,2025-12-31,Senior annual,390,50,340,122.4,Censored
MP002481,M01238,2025,2025-02-21,2025-12-31,Youth annual,300,0,300,93,Censored
MP002482,M01239,2024,2024-06-01,2024-12-31,Family annual,840,0,840,327.6,Yes
MP002483,M01239,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002484,M01240,2023,2023-03-26,2023-12-31,Monthly flexible,480,0,480,196.8,No
MP002485,M01241,2022,2022-04-05,2022-12-31,Senior annual,390,0,390,140.4,Yes
MP002486,M01241,2023,2023-01-01,2023-12-31,Senior annual,390,0,390,140.4,Yes
MP002487,M01241,2024,2024-01-01,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP002488,M01241,2025,2025-01-01,2025-12-31,Senior annual,390,25,365,131.4,Censored
MP002489,M01242,2024,2024-06-24,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002490,M01242,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP002491,M01243,2025,2025-01-16,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002492,M01244,2022,2022-03-24,2022-12-31,Adult annual,540,0,540,237.6,Yes
MP002493,M01244,2023,2023-01-01,2023-12-31,Adult annual,540,0,540,237.6,No
MP002494,M01245,2023,2023-08-29,2023-12-31,Monthly flexible,480,25,455,186.55,Yes
MP002495,M01245,2024,2024-01-01,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002496,M01245,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP002497,M01246,2025,2025-10-11,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002498,M01247,2024,2024-04-10,2024-12-31,Adult annual,540,50,490,215.6,No
MP002499,M01248,2022,2022-02-21,2022-12-31,Family annual,840,0,840,327.6,Yes
MP002500,M01248,2023,2023-01-01,2023-12-31,Family annual,840,75,765,298.35,Yes
MP002501,M01248,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,Yes
MP002502,M01248,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002503,M01249,2024,2024-11-15,2024-12-31,Youth annual,300,50,250,77.5,Yes
MP002504,M01249,2025,2025-01-01,2025-12-31,Youth annual,300,0,300,93,Censored
MP002505,M01250,2025,2025-03-11,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002506,M01251,2023,2023-02-05,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP002507,M01251,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,No
MP002508,M01252,2024,2024-07-29,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002509,M01252,2025,2025-01-01,2025-12-31,Monthly flexible,480,25,455,186.55,Censored
MP002510,M01253,2024,2024-03-02,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002511,M01253,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP002512,M01254,2023,2023-02-22,2023-12-31,Family annual,840,50,790,308.1,No
MP002513,M01255,2025,2025-02-04,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002514,M01256,2023,2023-01-10,2023-12-31,Adult annual,540,0,540,237.6,No
MP002515,M01257,2023,2023-08-14,2023-12-31,Family annual,840,0,840,327.6,Yes
MP002516,M01257,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,Yes
MP002517,M01257,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002518,M01258,2025,2025-10-13,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002519,M01259,2023,2023-02-15,2023-12-31,Adult annual,540,25,515,226.6,No
MP002520,M01260,2022,2022-09-19,2022-12-31,Family annual,840,25,815,317.85,No
MP002521,M01261,2023,2023-02-23,2023-12-31,Family annual,840,75,765,298.35,No
MP002522,M01262,2023,2023-09-18,2023-12-31,Monthly flexible,480,0,480,196.8,No
MP002523,M01263,2022,2022-04-30,2022-12-31,Adult annual,540,0,540,237.6,Yes
MP002524,M01263,2023,2023-01-01,2023-12-31,Adult annual,540,25,515,226.6,Yes
MP002525,M01263,2024,2024-01-01,2024-12-31,Adult annual,540,75,465,204.6,Yes
MP002526,M01263,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002527,M01264,2022,2022-10-10,2022-12-31,Youth annual,300,0,300,93,Yes
MP002528,M01264,2023,2023-01-01,2023-12-31,Youth annual,300,0,300,93,Yes
MP002529,M01264,2024,2024-01-01,2024-12-31,Youth annual,300,25,275,85.25,Yes
MP002530,M01264,2025,2025-01-01,2025-12-31,Youth annual,300,25,275,85.25,Censored
MP002531,M01265,2023,2023-08-17,2023-12-31,Family annual,840,50,790,308.1,Yes
MP002532,M01265,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,Yes
MP002533,M01265,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002534,M01266,2025,2025-04-04,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002535,M01267,2022,2022-05-24,2022-12-31,Family annual,840,25,815,317.85,Yes
MP002536,M01267,2023,2023-01-01,2023-12-31,Family annual,840,0,840,327.6,Yes
MP002537,M01267,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,No
MP002538,M01268,2024,2024-05-17,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP002539,M01268,2025,2025-01-01,2025-12-31,Senior annual,390,0,390,140.4,Censored
MP002540,M01269,2023,2023-03-06,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP002541,M01269,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002542,M01269,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002543,M01270,2024,2024-07-16,2024-12-31,Monthly flexible,480,0,480,196.8,No
MP002544,M01271,2022,2022-11-04,2022-12-31,Adult annual,540,25,515,226.6,Yes
MP002545,M01271,2023,2023-01-01,2023-12-31,Adult annual,540,75,465,204.6,No
MP002546,M01272,2024,2024-03-13,2024-12-31,Senior annual,390,0,390,140.4,No
MP002547,M01273,2024,2024-07-22,2024-12-31,Adult annual,540,25,515,226.6,Yes
MP002548,M01273,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002549,M01274,2022,2022-01-10,2022-12-31,Family annual,840,25,815,317.85,No
MP002550,M01275,2024,2024-04-17,2024-12-31,Family annual,840,0,840,327.6,Yes
MP002551,M01275,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002552,M01276,2025,2025-08-14,2025-12-31,Youth annual,300,0,300,93,Censored
MP002553,M01277,2024,2024-09-15,2024-12-31,Adult annual,540,50,490,215.6,Yes
MP002554,M01277,2025,2025-01-01,2025-12-31,Adult annual,540,25,515,226.6,Censored
MP002555,M01278,2024,2024-05-11,2024-12-31,Adult annual,540,50,490,215.6,Yes
MP002556,M01278,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002557,M01279,2023,2023-03-12,2023-12-31,Youth annual,300,50,250,77.5,Yes
MP002558,M01279,2024,2024-01-01,2024-12-31,Youth annual,300,0,300,93,Yes
MP002559,M01279,2025,2025-01-01,2025-12-31,Youth annual,300,0,300,93,Censored
MP002560,M01280,2023,2023-08-22,2023-12-31,Adult annual,540,0,540,237.6,No
MP002561,M01281,2025,2025-01-14,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002562,M01282,2025,2025-02-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002563,M01283,2024,2024-10-10,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002564,M01283,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002565,M01284,2023,2023-10-13,2023-12-31,Youth annual,300,0,300,93,Yes
MP002566,M01284,2024,2024-01-01,2024-12-31,Youth annual,300,0,300,93,Yes
MP002567,M01284,2025,2025-01-01,2025-12-31,Youth annual,300,0,300,93,Censored
MP002568,M01285,2022,2022-01-29,2022-12-31,Adult annual,540,0,540,237.6,Yes
MP002569,M01285,2023,2023-01-01,2023-12-31,Adult annual,540,0,540,237.6,No
MP002570,M01286,2024,2024-01-11,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002571,M01286,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002572,M01287,2023,2023-06-30,2023-12-31,Senior annual,390,75,315,113.4,No
MP002573,M01288,2023,2023-02-12,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP002574,M01288,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,No
MP002575,M01289,2024,2024-11-13,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002576,M01289,2025,2025-01-01,2025-12-31,Adult annual,540,75,465,204.6,Censored
MP002577,M01290,2023,2023-08-21,2023-12-31,Family annual,840,0,840,327.6,Yes
MP002578,M01290,2024,2024-01-01,2024-12-31,Family annual,840,25,815,317.85,Yes
MP002579,M01290,2025,2025-01-01,2025-12-31,Family annual,840,50,790,308.1,Censored
MP002580,M01291,2022,2022-08-15,2022-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002581,M01291,2023,2023-01-01,2023-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002582,M01291,2024,2024-01-01,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002583,M01291,2025,2025-01-01,2025-12-31,Monthly flexible,480,25,455,186.55,Censored
MP002584,M01292,2023,2023-07-05,2023-12-31,Family annual,840,25,815,317.85,Yes
MP002585,M01292,2024,2024-01-01,2024-12-31,Family annual,840,50,790,308.1,Yes
MP002586,M01292,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002587,M01293,2022,2022-02-06,2022-12-31,Senior annual,390,0,390,140.4,Yes
MP002588,M01293,2023,2023-01-01,2023-12-31,Senior annual,390,0,390,140.4,Yes
MP002589,M01293,2024,2024-01-01,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP002590,M01293,2025,2025-01-01,2025-12-31,Senior annual,390,0,390,140.4,Censored
MP002591,M01294,2023,2023-05-06,2023-12-31,Adult annual,540,25,515,226.6,Yes
MP002592,M01294,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002593,M01294,2025,2025-01-01,2025-12-31,Adult annual,540,75,465,204.6,Censored
MP002594,M01295,2025,2025-09-05,2025-12-31,Adult annual,540,25,515,226.6,Censored
MP002595,M01296,2024,2024-10-19,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP002596,M01296,2025,2025-01-01,2025-12-31,Senior annual,390,0,390,140.4,Censored
MP002597,M01297,2022,2022-03-25,2022-12-31,Family annual,840,50,790,308.1,No
MP002598,M01298,2025,2025-01-17,2025-12-31,Monthly flexible,480,50,430,176.3,Censored
MP002599,M01299,2022,2022-04-04,2022-12-31,Adult annual,540,50,490,215.6,Yes
MP002600,M01299,2023,2023-01-01,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP002601,M01299,2024,2024-01-01,2024-12-31,Adult annual,540,75,465,204.6,Yes
MP002602,M01299,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002603,M01300,2024,2024-04-29,2024-12-31,Adult annual,540,0,540,237.6,No
MP002604,M01301,2025,2025-08-01,2025-12-31,Monthly flexible,480,25,455,186.55,Censored
MP002605,M01302,2024,2024-09-08,2024-12-31,Family annual,840,0,840,327.6,Yes
MP002606,M01302,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002607,M01303,2022,2022-04-18,2022-12-31,Senior annual,390,0,390,140.4,No
MP002608,M01304,2024,2024-07-10,2024-12-31,Family annual,840,50,790,308.1,No
MP002609,M01305,2023,2023-06-16,2023-12-31,Youth annual,300,25,275,85.25,Yes
MP002610,M01305,2024,2024-01-01,2024-12-31,Youth annual,300,0,300,93,Yes
MP002611,M01305,2025,2025-01-01,2025-12-31,Youth annual,300,0,300,93,Censored
MP002612,M01306,2024,2024-01-17,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002613,M01306,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002614,M01307,2022,2022-06-27,2022-12-31,Monthly flexible,480,0,480,196.8,No
MP002615,M01308,2024,2024-07-10,2024-12-31,Family annual,840,25,815,317.85,Yes
MP002616,M01308,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002617,M01309,2023,2023-02-12,2023-12-31,Youth annual,300,0,300,93,Yes
MP002618,M01309,2024,2024-01-01,2024-12-31,Youth annual,300,50,250,77.5,Yes
MP002619,M01309,2025,2025-01-01,2025-12-31,Youth annual,300,50,250,77.5,Censored
MP002620,M01310,2022,2022-07-01,2022-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002621,M01310,2023,2023-01-01,2023-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002622,M01310,2024,2024-01-01,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002623,M01310,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP002624,M01311,2022,2022-01-26,2022-12-31,Adult annual,540,50,490,215.6,Yes
MP002625,M01311,2023,2023-01-01,2023-12-31,Adult annual,540,0,540,237.6,No
MP002626,M01312,2025,2025-06-07,2025-12-31,Adult annual,540,50,490,215.6,Censored
MP002627,M01313,2023,2023-07-25,2023-12-31,Monthly flexible,480,50,430,176.3,Yes
MP002628,M01313,2024,2024-01-01,2024-12-31,Monthly flexible,480,25,455,186.55,Yes
MP002629,M01313,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP002630,M01314,2022,2022-06-16,2022-12-31,Adult annual,540,75,465,204.6,Yes
MP002631,M01314,2023,2023-01-01,2023-12-31,Adult annual,540,50,490,215.6,Yes
MP002632,M01314,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002633,M01314,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002634,M01315,2022,2022-10-10,2022-12-31,Adult annual,540,75,465,204.6,Yes
MP002635,M01315,2023,2023-01-01,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP002636,M01315,2024,2024-01-01,2024-12-31,Adult annual,540,50,490,215.6,No
MP002637,M01316,2023,2023-01-23,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP002638,M01316,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002639,M01316,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002640,M01317,2024,2024-04-24,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002641,M01317,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002642,M01318,2023,2023-06-28,2023-12-31,Senior annual,390,0,390,140.4,Yes
MP002643,M01318,2024,2024-01-01,2024-12-31,Senior annual,390,0,390,140.4,Yes
MP002644,M01318,2025,2025-01-01,2025-12-31,Senior annual,390,75,315,113.4,Censored
MP002645,M01319,2022,2022-11-24,2022-12-31,Family annual,840,75,765,298.35,Yes
MP002646,M01319,2023,2023-01-01,2023-12-31,Family annual,840,50,790,308.1,No
MP002647,M01320,2024,2024-09-29,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002648,M01320,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002649,M01321,2023,2023-10-29,2023-12-31,Family annual,840,75,765,298.35,No
MP002650,M01322,2025,2025-04-01,2025-12-31,Adult annual,540,25,515,226.6,Censored
MP002651,M01323,2022,2022-07-19,2022-12-31,Adult annual,540,0,540,237.6,Yes
MP002652,M01323,2023,2023-01-01,2023-12-31,Adult annual,540,75,465,204.6,Yes
MP002653,M01323,2024,2024-01-01,2024-12-31,Adult annual,540,50,490,215.6,Yes
MP002654,M01323,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002655,M01324,2024,2024-11-08,2024-12-31,Family annual,840,50,790,308.1,No
MP002656,M01325,2022,2022-07-14,2022-12-31,Monthly flexible,480,0,480,196.8,No
MP002657,M01326,2022,2022-02-28,2022-12-31,Family annual,840,50,790,308.1,Yes
MP002658,M01326,2023,2023-01-01,2023-12-31,Family annual,840,0,840,327.6,No
MP002659,M01327,2022,2022-10-06,2022-12-31,Adult annual,540,25,515,226.6,No
MP002660,M01328,2025,2025-07-26,2025-12-31,Family annual,840,75,765,298.35,Censored
MP002661,M01329,2023,2023-01-30,2023-12-31,Family annual,840,25,815,317.85,Yes
MP002662,M01329,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,Yes
MP002663,M01329,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002664,M01330,2024,2024-08-06,2024-12-31,Youth annual,300,50,250,77.5,No
MP002665,M01331,2023,2023-02-12,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP002666,M01331,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002667,M01331,2025,2025-01-01,2025-12-31,Adult annual,540,50,490,215.6,Censored
MP002668,M01332,2023,2023-05-13,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP002669,M01332,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002670,M01332,2025,2025-01-01,2025-12-31,Adult annual,540,75,465,204.6,Censored
MP002671,M01333,2022,2022-02-07,2022-12-31,Youth annual,300,25,275,85.25,No
MP002672,M01334,2024,2024-09-16,2024-12-31,Monthly flexible,480,50,430,176.3,Yes
MP002673,M01334,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP002674,M01335,2025,2025-04-13,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002675,M01336,2023,2023-03-30,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP002676,M01336,2024,2024-01-01,2024-12-31,Adult annual,540,50,490,215.6,No
MP002677,M01337,2022,2022-05-24,2022-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002678,M01337,2023,2023-01-01,2023-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002679,M01337,2024,2024-01-01,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002680,M01337,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP002681,M01338,2022,2022-02-13,2022-12-31,Youth annual,300,50,250,77.5,No
MP002682,M01339,2022,2022-08-21,2022-12-31,Youth annual,300,0,300,93,Yes
MP002683,M01339,2023,2023-01-01,2023-12-31,Youth annual,300,0,300,93,Yes
MP002684,M01339,2024,2024-01-01,2024-12-31,Youth annual,300,0,300,93,Yes
MP002685,M01339,2025,2025-01-01,2025-12-31,Youth annual,300,0,300,93,Censored
MP002686,M01340,2024,2024-03-09,2024-12-31,Adult annual,540,25,515,226.6,No
MP002687,M01341,2022,2022-01-05,2022-12-31,Family annual,840,0,840,327.6,Yes
MP002688,M01341,2023,2023-01-01,2023-12-31,Family annual,840,75,765,298.35,Yes
MP002689,M01341,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,Yes
MP002690,M01341,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002691,M01342,2025,2025-10-15,2025-12-31,Youth annual,300,0,300,93,Censored
MP002692,M01343,2025,2025-08-15,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002693,M01344,2024,2024-08-31,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002694,M01344,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002695,M01345,2022,2022-03-25,2022-12-31,Family annual,840,50,790,308.1,Yes
MP002696,M01345,2023,2023-01-01,2023-12-31,Family annual,840,0,840,327.6,Yes
MP002697,M01345,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,Yes
MP002698,M01345,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002699,M01346,2024,2024-05-08,2024-12-31,Family annual,840,50,790,308.1,Yes
MP002700,M01346,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002701,M01347,2024,2024-01-08,2024-12-31,Monthly flexible,480,0,480,196.8,No
MP002702,M01348,2023,2023-04-09,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP002703,M01348,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002704,M01348,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002705,M01349,2023,2023-03-03,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP002706,M01349,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002707,M01349,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002708,M01350,2023,2023-10-15,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP002709,M01350,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,No
MP002710,M01351,2023,2023-04-06,2023-12-31,Family annual,840,0,840,327.6,Yes
MP002711,M01351,2024,2024-01-01,2024-12-31,Family annual,840,0,840,327.6,Yes
MP002712,M01351,2025,2025-01-01,2025-12-31,Family annual,840,0,840,327.6,Censored
MP002713,M01352,2022,2022-04-04,2022-12-31,Adult annual,540,0,540,237.6,Yes
MP002714,M01352,2023,2023-01-01,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP002715,M01352,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002716,M01352,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002717,M01353,2025,2025-10-17,2025-12-31,Adult annual,540,50,490,215.6,Censored
MP002718,M01354,2023,2023-11-11,2023-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002719,M01354,2024,2024-01-01,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002720,M01354,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP002721,M01355,2024,2024-01-10,2024-12-31,Monthly flexible,480,0,480,196.8,Yes
MP002722,M01355,2025,2025-01-01,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP002723,M01356,2023,2023-02-04,2023-12-31,Adult annual,540,0,540,237.6,Yes
MP002724,M01356,2024,2024-01-01,2024-12-31,Adult annual,540,0,540,237.6,Yes
MP002725,M01356,2025,2025-01-01,2025-12-31,Adult annual,540,0,540,237.6,Censored
MP002726,M01357,2022,2022-09-29,2022-12-31,Monthly flexible,480,50,430,176.3,No
MP002727,M01358,2025,2025-06-23,2025-12-31,Monthly flexible,480,0,480,196.8,Censored
MP002728,M01359,2022,2022-10-21,2022-12-31,Monthly flexible,480,50,430,176.3,No
