visit_id,member_id,visit_date,facility_id,service_category,check_in_hour,duration_minutes,source_system
V00058660,M01299,2022-08-25,F02,Gymnasium,15,123,Access control
V00058661,M01299,2022-08-10,F02,Open recreation,7,125,Access control
V00058662,M01299,2022-08-14,F02,Aquatics,17,82,Access control
V00058663,M01299,2022-10-04,F02,Gymnasium,10,99,Access control
V00058664,M01299,2022-10-17,F02,Fitness,18,102,Access control
V00058665,M01299,2022-10-21,F02,Group class,16,85,Access control
V00058666,M01299,2022-11-06,F01,Open recreation,16,107,Access control
V00058667,M01299,2022-11-07,F02,Aquatics,10,98,Access control
V00058668,M01299,2022-11-22,F02,Fitness,17,106,Access control
V00058669,M01299,2022-11-25,F02,Aquatics,16,124,Access control
V00058670,M01299,2022-11-02,F02,Fitness,19,92,Front desk entry
V00058671,M01299,2022-11-12,F02,Gymnasium,9,88,Access control
V00058672,M01299,2022-12-19,F01,Fitness,7,83,Access control
V00058673,M01299,2022-12-26,F02,Fitness,19,32,Front desk entry
V00058674,M01299,2022-12-03,F02,Group class,8,63,Access control
V00058675,M01299,2022-12-26,F01,Fitness,19,37,Access control
V00058676,M01299,2022-12-20,F02,Fitness,18,57,Access control
V00058677,M01299,2023-01-04,F01,Aquatics,20,111,Front desk entry
V00058678,M01299,2023-01-13,F02,Fitness,9,44,Access control
V00058679,M01299,2023-02-07,F02,Fitness,16,44,Access control
V00058680,M01299,2023-02-08,F02,Open recreation,17,72,Access control
V00058681,M01299,2023-02-15,F02,Gymnasium,16,76,Access control
V00058682,M01299,2023-02-02,F03,Fitness,18,39,Access control
V00058683,M01299,2023-03-09,F02,Open recreation,17,44,Access control
V00058684,M01299,2023-03-02,F02,Fitness,8,31,Access control
V00058685,M01299,2023-03-20,F02,Fitness,17,57,Access control
V00058686,M01299,2023-04-13,F03,Aquatics,17,109,Access control
V00058687,M01299,2023-04-23,F02,Open recreation,18,125,Access control
V00058688,M01299,2023-04-03,F02,Open recreation,18,100,Access control
V00058689,M01299,2023-05-07,F02,Gymnasium,10,43,Access control
V00058690,M01299,2023-05-17,F02,Gymnasium,9,128,Access control
V00058691,M01299,2023-05-13,F02,Aquatics,7,130,Access control
V00058692,M01299,2023-05-08,F02,Gymnasium,15,129,Access control
V00058693,M01299,2023-06-12,F02,Fitness,19,105,Access control
V00058694,M01299,2023-06-01,F02,Gymnasium,10,118,Access control
V00058695,M01299,2023-06-13,F02,Aquatics,19,43,Access control
V00058696,M01299,2023-06-18,F02,Fitness,17,64,Access control
V00058697,M01299,2023-06-20,F02,Gymnasium,10,100,Access control
V00058698,M01299,2023-06-02,F02,Aquatics,17,121,Access control
V00058699,M01299,2023-07-18,F02,Gymnasium,7,41,Access control
V00058700,M01299,2023-07-14,F02,Group class,17,82,Access control
V00058701,M01299,2023-07-09,F02,Gymnasium,17,115,Access control
V00058702,M01299,2023-07-26,F02,Fitness,6,53,Access control
V00058703,M01299,2023-07-27,F02,Fitness,7,92,Access control
V00058704,M01299,2023-07-10,F02,Gymnasium,20,47,Access control
V00058705,M01299,2023-07-19,F02,Fitness,18,115,Access control
V00058706,M01299,2023-07-14,F02,Open recreation,18,79,Front desk entry
V00058707,M01299,2023-08-06,F02,Gymnasium,19,120,Access control
V00058708,M01299,2023-08-11,F02,Fitness,19,35,Access control
V00058709,M01299,2023-08-16,F01,Group class,6,36,Access control
V00058710,M01299,2023-09-25,F02,Group class,16,107,Access control
V00058711,M01299,2023-10-03,F02,Fitness,20,130,Access control
V00058712,M01299,2023-10-21,F02,Open recreation,18,125,Access control
V00058713,M01299,2023-10-04,F02,Open recreation,17,94,Access control
V00058714,M01299,2023-10-05,F02,Aquatics,12,96,Access control
V00058715,M01299,2023-11-01,F02,Open recreation,17,81,Access control
V00058716,M01299,2023-11-26,F02,Group class,9,93,Access control
V00058717,M01299,2023-11-18,F03,Aquatics,11,118,Access control
V00058718,M01299,2023-11-02,F02,Open recreation,11,99,Access control
V00058719,M01299,2023-11-01,F02,Gymnasium,19,81,Access control
V00058720,M01299,2023-11-16,F02,Gymnasium,18,59,Access control
V00058721,M01299,2023-11-09,F02,Fitness,7,51,Access control
V00058722,M01299,2023-11-04,F02,Fitness,16,84,Access control
V00058723,M01299,2023-11-02,F02,Aquatics,8,91,Access control
V00058724,M01299,2023-11-05,F02,Gymnasium,18,119,Access control
V00058725,M01299,2023-12-06,F02,Gymnasium,18,115,Access control
V00058726,M01299,2023-12-07,F02,Gymnasium,19,52,Front desk entry
V00058727,M01299,2023-12-04,F03,Fitness,16,96,Access control
V00058728,M01299,2023-12-01,F02,Gymnasium,6,82,Access control
V00058729,M01299,2023-12-22,F02,Aquatics,17,114,Access control
V00058730,M01299,2023-12-17,F02,Open recreation,16,127,Access control
V00058731,M01299,2023-12-20,F02,Open recreation,17,84,Access control
V00058732,M01299,2024-01-25,F02,Gymnasium,18,97,Access control
V00058733,M01299,2024-01-07,F02,Group class,17,83,Access control
V00058734,M01299,2024-01-12,F02,Aquatics,17,48,Access control
V00058735,M01299,2024-01-02,F02,Open recreation,16,75,Access control
V00058736,M01299,2024-01-13,F02,Fitness,8,100,Front desk entry
V00058737,M01299,2024-01-06,F02,Gymnasium,19,76,Access control
V00058738,M01299,2024-02-21,F02,Gymnasium,18,47,Access control
V00058739,M01299,2024-02-13,F02,Group class,19,119,Access control
V00058740,M01299,2024-03-26,F02,Open recreation,18,129,Access control
V00058741,M01299,2024-03-07,F02,Open recreation,19,109,Access control
V00058742,M01299,2024-03-19,F02,Gymnasium,20,60,Access control
V00058743,M01299,2024-04-25,F03,Fitness,17,126,Access control
V00058744,M01299,2024-04-27,F02,Gymnasium,18,94,Access control
V00058745,M01299,2024-04-11,F02,Fitness,20,53,Access control
V00058746,M01299,2024-05-10,F01,Fitness,9,82,Access control
V00058747,M01299,2024-05-18,F02,Open recreation,6,94,Access control
V00058748,M01299,2024-05-19,F02,Open recreation,9,64,Access control
V00058749,M01299,2024-06-17,F02,Group class,11,59,Access control
V00058750,M01299,2024-06-12,F02,Aquatics,6,41,Access control
V00058751,M01299,2024-06-17,F02,Fitness,19,69,Access control
V00058752,M01299,2024-07-17,F02,Gymnasium,18,32,Access control
V00058753,M01299,2024-07-15,F02,Aquatics,7,62,Access control
V00058754,M01299,2024-08-19,F02,Group class,6,68,Access control
V00058755,M01299,2024-09-03,F02,Fitness,17,104,Access control
V00058756,M01299,2024-09-25,F02,Aquatics,6,117,Access control
V00058757,M01299,2024-10-20,F02,Fitness,10,113,Access control
V00058758,M01299,2024-10-10,F02,Aquatics,15,41,Access control
V00058759,M01299,2024-10-21,F02,Aquatics,18,54,Access control
V00058760,M01299,2024-11-09,F02,Aquatics,8,52,Access control
V00058761,M01299,2024-11-19,F01,Aquatics,20,56,Access control
V00058762,M01299,2024-11-07,F02,Gymnasium,18,93,Access control
V00058763,M01299,2024-11-20,F03,Gymnasium,17,123,Access control
V00058764,M01299,2024-11-25,F01,Fitness,7,63,Access control
V00058765,M01299,2024-11-18,F01,Aquatics,16,89,Access control
V00058766,M01299,2024-12-04,F02,Aquatics,12,90,Access control
V00058767,M01299,2025-01-17,F02,Aquatics,17,108,Access control
V00058768,M01299,2025-01-16,F02,Aquatics,20,47,Access control
V00058769,M01299,2025-01-18,F02,Gymnasium,18,108,Access control
V00058770,M01299,2025-01-10,F02,Gymnasium,7,127,Access control
V00058771,M01299,2025-02-27,F01,Fitness,10,93,Access control
V00058772,M01299,2025-02-27,F02,Fitness,10,35,Access control
V00058773,M01299,2025-02-16,F02,Group class,17,128,Access control
V00058774,M01299,2025-02-18,F02,Aquatics,16,54,Front desk entry
V00058775,M01299,2025-02-17,F02,Aquatics,10,30,Access control
V00058776,M01299,2025-02-19,F04,Aquatics,12,67,Access control
V00058777,M01299,2025-02-17,F02,Group class,10,114,Access control
V00058778,M01299,2025-03-02,F02,Aquatics,11,87,Access control
V00058779,M01299,2025-03-21,F02,Aquatics,19,84,Access control
V00058780,M01299,2025-03-27,F02,Aquatics,6,33,Access control
V00058781,M01299,2025-04-12,F02,Open recreation,18,124,Access control
V00058782,M01299,2025-05-11,F02,Aquatics,16,89,Access control
V00058783,M01299,2025-05-22,F02,Group class,16,114,Access control
V00058784,M01299,2025-06-05,F02,Fitness,11,123,Front desk entry
V00058785,M01299,2025-06-08,F02,Open recreation,19,72,Access control
V00058786,M01299,2025-06-15,F02,Group class,6,59,Access control
V00058787,M01299,2025-06-24,F02,Group class,11,53,Access control
V00058788,M01299,2025-06-26,F02,Gymnasium,18,70,Access control
V00058789,M01299,2025-07-26,F02,Gymnasium,9,88,Access control
V00058790,M01299,2025-07-22,F02,Aquatics,11,75,Access control
V00058791,M01299,2025-08-05,F02,Group class,18,58,Access control
V00058792,M01299,2025-08-21,F02,Open recreation,17,35,Front desk entry
V00058793,M01299,2025-08-22,F02,Open recreation,16,34,Access control
V00058794,M01299,2025-09-18,F02,Fitness,19,69,Access control
V00058795,M01299,2025-09-20,F02,Open recreation,18,82,Access control
V00058796,M01299,2025-10-25,F02,Aquatics,18,52,Access control
V00058797,M01299,2025-10-24,F02,Fitness,15,70,Access control
V00058798,M01299,2025-11-20,F02,Fitness,8,104,Access control
V00058799,M01299,2025-11-14,F02,Open recreation,17,83,Access control
V00058800,M01299,2025-11-01,F02,Fitness,19,70,Access control
V00058801,M01299,2025-11-26,F02,Fitness,17,83,Access control
V00058802,M01299,2025-11-27,F02,Gymnasium,18,97,Access control
V00058803,M01299,2025-12-27,F02,Fitness,18,56,Access control
V00058804,M01299,2025-12-07,F02,Open recreation,17,44,Access control
V00058805,M01299,2025-12-23,F01,Fitness,12,58,Access control
V00058806,M01299,2025-12-14,F02,Open recreation,12,113,Access control
V00058807,M01299,2025-12-05,F04,Fitness,8,118,Access control
V00058808,M01300,2024-04-12,F04,Open recreation,12,77,Access control
V00058809,M01300,2024-04-22,F04,Group class,20,71,Access control
V00058810,M01300,2024-05-22,F04,Fitness,19,86,Access control
V00058811,M01300,2024-06-06,F04,Group class,16,66,Access control
V00058812,M01300,2024-06-20,F02,Fitness,16,118,Access control
V00058813,M01300,2024-07-11,F04,Group class,7,100,Access control
V00058814,M01300,2024-08-14,F04,Group class,6,46,Access control
V00058815,M01300,2024-08-05,F04,Fitness,19,126,Access control
V00058816,M01300,2024-08-13,F04,Aquatics,17,31,Access control
V00058817,M01300,2024-10-05,F04,Group class,9,130,Access control
V00058818,M01300,2024-10-24,F04,Open recreation,19,39,Access control
V00058819,M01300,2024-10-21,F04,Open recreation,18,70,Front desk entry
V00058820,M01300,2024-11-14,F04,Open recreation,10,102,Access control
V00058821,M01300,2024-12-14,F04,Fitness,20,109,Access control
V00058822,M01300,2024-12-16,F04,Group class,20,107,Access control
V00058823,M01301,2025-08-03,F01,Fitness,7,64,Access control
V00058824,M01301,2025-09-02,F01,Aquatics,9,83,Access control
V00058825,M01301,2025-09-10,F01,Fitness,11,66,Access control
V00058826,M01301,2025-10-02,F01,Aquatics,12,122,Access control
V00058827,M01301,2025-10-12,F04,Aquatics,8,48,Access control
V00058828,M01301,2025-10-01,F01,Fitness,15,113,Access control
V00058829,M01301,2025-11-21,F01,Aquatics,18,129,Access control
V00058830,M01301,2025-11-07,F01,Open recreation,8,39,Access control
V00058831,M01301,2025-11-17,F01,Open recreation,18,41,Access control
V00058832,M01301,2025-12-15,F01,Fitness,12,119,Access control
V00058833,M01301,2025-12-21,F03,Fitness,19,69,Access control
V00058834,M01302,2024-09-06,F01,Aquatics,20,44,Access control
V00058835,M01302,2024-09-11,F01,Group class,19,73,Access control
V00058836,M01302,2024-09-01,F01,Gymnasium,18,79,Access control
V00058837,M01302,2024-09-03,F01,Open recreation,17,97,Access control
V00058838,M01302,2024-09-03,F01,Gymnasium,15,109,Access control
V00058839,M01302,2024-10-15,F01,Aquatics,19,109,Access control
V00058840,M01302,2024-10-15,F01,Fitness,18,46,Access control
V00058841,M01302,2024-10-19,F01,Fitness,8,106,Access control
V00058842,M01302,2024-10-26,F01,Fitness,16,116,Access control
V00058843,M01302,2024-10-08,F01,Open recreation,8,128,Access control
V00058844,M01302,2024-10-15,F01,Aquatics,20,95,Access control
V00058845,M01302,2024-10-10,F01,Fitness,17,46,Access control
V00058846,M01302,2024-11-18,F01,Aquatics,18,43,Access control
V00058847,M01302,2024-11-20,F01,Open recreation,18,76,Access control
V00058848,M01302,2024-11-20,F01,Fitness,11,34,Access control
V00058849,M01302,2024-11-16,F01,Fitness,18,80,Access control
V00058850,M01302,2024-12-15,F01,Aquatics,17,72,Access control
V00058851,M01302,2024-12-20,F01,Fitness,19,79,Access control
V00058852,M01302,2024-12-11,F01,Aquatics,10,92,Access control
V00058853,M01302,2025-01-25,F03,Fitness,8,94,Access control
V00058854,M01302,2025-01-23,F03,Gymnasium,6,65,Access control
V00058855,M01302,2025-01-06,F04,Gymnasium,20,80,Access control
V00058856,M01302,2025-01-12,F01,Fitness,15,42,Access control
V00058857,M01302,2025-01-15,F04,Aquatics,8,32,Access control
V00058858,M01302,2025-02-12,F02,Aquatics,7,77,Access control
V00058859,M01302,2025-02-09,F01,Group class,17,105,Access control
V00058860,M01302,2025-02-09,F01,Group class,15,38,Access control
V00058861,M01302,2025-02-13,F01,Group class,18,115,Access control
V00058862,M01302,2025-02-06,F01,Fitness,17,39,Access control
V00058863,M01302,2025-03-05,F01,Gymnasium,20,70,Access control
V00058864,M01302,2025-03-21,F01,Gymnasium,19,93,Access control
V00058865,M01302,2025-03-27,F01,Aquatics,17,63,Access control
V00058866,M01302,2025-04-24,F01,Gymnasium,20,107,Access control
V00058867,M01302,2025-04-24,F01,Aquatics,12,85,Access control
V00058868,M01302,2025-04-23,F04,Open recreation,18,59,Access control
V00058869,M01302,2025-04-14,F01,Fitness,9,87,Access control
V00058870,M01302,2025-04-15,F01,Aquatics,17,58,Access control
V00058871,M01302,2025-04-07,F01,Fitness,19,82,Access control
V00058872,M01302,2025-04-23,F01,Group class,11,83,Front desk entry
V00058873,M01302,2025-04-15,F01,Fitness,18,111,Access control
V00058874,M01302,2025-04-06,F01,Group class,20,89,Access control
V00058875,M01302,2025-05-18,F01,Fitness,19,50,Access control
V00058876,M01302,2025-05-23,F01,Aquatics,17,125,Access control
V00058877,M01302,2025-05-25,F04,Aquatics,18,98,Access control
V00058878,M01302,2025-06-12,F01,Open recreation,18,73,Access control
V00058879,M01302,2025-06-26,F01,Group class,18,128,Access control
V00058880,M01302,2025-06-10,F01,Aquatics,18,104,Access control
V00058881,M01302,2025-06-04,F01,Fitness,17,106,Access control
V00058882,M01302,2025-07-13,F01,Aquatics,11,96,Access control
V00058883,M01302,2025-07-02,F01,Aquatics,8,55,Access control
V00058884,M01302,2025-08-10,F04,Aquatics,19,41,Access control
V00058885,M01302,2025-08-12,F01,Fitness,10,72,Access control
V00058886,M01302,2025-08-24,F02,Fitness,9,40,Access control
V00058887,M01302,2025-09-08,F01,Aquatics,12,78,Access control
V00058888,M01302,2025-09-01,F01,Group class,9,109,Access control
V00058889,M01302,2025-09-21,F01,Fitness,18,122,Access control
V00058890,M01302,2025-09-27,F01,Group class,16,105,Access control
V00058891,M01302,2025-09-17,F01,Aquatics,20,126,Access control
V00058892,M01302,2025-10-11,F01,Gymnasium,18,115,Access control
V00058893,M01302,2025-10-02,F01,Gymnasium,10,80,Access control
V00058894,M01302,2025-10-11,F03,Fitness,19,47,Access control
V00058895,M01302,2025-10-23,F04,Fitness,17,58,Access control
V00058896,M01302,2025-10-12,F01,Gymnasium,12,92,Access control
V00058897,M01302,2025-10-23,F01,Aquatics,18,61,Access control
V00058898,M01302,2025-10-08,F01,Aquatics,19,93,Access control
V00058899,M01302,2025-10-13,F01,Gymnasium,17,113,Access control
V00058900,M01302,2025-10-09,F01,Aquatics,16,96,Front desk entry
V00058901,M01302,2025-10-10,F03,Aquatics,11,79,Access control
V00058902,M01302,2025-11-01,F01,Fitness,19,50,Front desk entry
V00058903,M01302,2025-11-02,F01,Fitness,19,102,Access control
V00058904,M01302,2025-11-20,F01,Gymnasium,18,121,Access control
V00058905,M01302,2025-12-18,F01,Gymnasium,10,61,Access control
V00058906,M01302,2025-12-15,F01,Group class,19,42,Access control
V00058907,M01302,2025-12-01,F01,Open recreation,8,44,Access control
V00058908,M01302,2025-12-26,F01,Gymnasium,18,68,Access control
V00058909,M01302,2025-12-07,F01,Aquatics,18,41,Access control
V00058910,M01303,2022-04-19,F01,Fitness,19,58,Front desk entry
V00058911,M01303,2022-04-03,F01,Aquatics,19,114,Access control
V00058912,M01303,2022-05-01,F01,Group class,20,48,Access control
V00058913,M01303,2022-05-27,F04,Open recreation,10,33,Access control
V00058914,M01303,2022-05-06,F01,Aquatics,18,48,Access control
V00058915,M01303,2022-06-03,F01,Fitness,19,42,Access control
V00058916,M01303,2022-07-26,F01,Fitness,11,31,Access control
V00058917,M01303,2022-07-14,F01,Aquatics,6,44,Access control
V00058918,M01303,2022-08-26,F01,Aquatics,18,91,Access control
V00058919,M01303,2022-08-08,F02,Aquatics,7,87,Access control
V00058920,M01303,2022-08-06,F01,Aquatics,17,117,Access control
V00058921,M01303,2022-09-07,F01,Gymnasium,7,83,Access control
V00058922,M01303,2022-10-19,F01,Open recreation,18,123,Access control
V00058923,M01303,2022-10-16,F01,Fitness,7,69,Access control
V00058924,M01303,2022-10-17,F01,Aquatics,18,40,Access control
V00058925,M01303,2022-10-04,F01,Fitness,17,35,Access control
V00058926,M01303,2022-10-14,F01,Open recreation,8,30,Access control
V00058927,M01303,2022-11-10,F01,Open recreation,15,88,Access control
V00058928,M01303,2022-11-14,F01,Gymnasium,12,121,Access control
V00058929,M01303,2022-11-10,F01,Gymnasium,17,59,Access control
V00058930,M01303,2022-11-21,F01,Fitness,17,97,Access control
V00058931,M01303,2022-11-04,F01,Gymnasium,12,118,Access control
V00058932,M01303,2022-11-24,F01,Aquatics,18,75,Access control
V00058933,M01304,2024-07-01,F03,Gymnasium,18,79,Access control
V00058934,M01304,2024-09-05,F03,Open recreation,17,43,Front desk entry
V00058935,M01304,2024-09-07,F03,Fitness,19,122,Access control
V00058936,M01304,2024-11-03,F03,Group class,16,114,Access control
V00058937,M01304,2024-11-11,F03,Gymnasium,17,73,Access control
V00058938,M01304,2024-11-12,F03,Fitness,9,107,Access control
V00058939,M01304,2024-11-15,F03,Open recreation,6,103,Access control
V00058940,M01304,2024-12-25,F03,Gymnasium,18,51,Access control
