transaction_id,member_id,transaction_date,facility_id,revenue_type,gross_revenue,direct_cost,contribution_margin
T0004569,M01356,2025-04-12,F02,Program,105,48.3,56.7
T0004570,M01094,2025-04-09,F02,Program,110,50.6,59.4
T0004571,M01124,2025-04-23,F02,Program,105,48.3,56.7
T0004572,M01123,2025-04-01,F02,Program,120,55.2,64.8
T0004573,M00597,2025-04-03,F02,Program,120,55.2,64.8
T0004574,M01154,2025-04-03,F02,Program,120,55.2,64.8
T0004575,M00094,2025-08-06,F02,Program,105,48.3,56.7
T0004576,M00743,2025-08-14,F02,Program,105,48.3,56.7
T0004577,M01223,2025-08-08,F02,Program,120,55.2,64.8
T0004578,M00589,2025-08-09,F02,Program,120,55.2,64.8
T0004579,M00459,2025-08-19,F02,Program,110,50.6,59.4
T0004580,M01034,2025-08-23,F02,Program,120,55.2,64.8
T0004581,M01247,2025-08-16,F02,Program,110,50.6,59.4
T0004582,M00128,2025-08-05,F02,Program,120,55.2,64.8
T0004583,M00614,2025-08-01,F02,Program,110,50.6,59.4
T0004584,M00560,2025-08-08,F02,Program,120,55.2,64.8
T0004585,M00092,2025-08-12,F02,Program,110,50.6,59.4
T0004586,M00650,2025-08-17,F02,Program,120,55.2,64.8
T0004587,M00855,2025-08-20,F02,Program,120,55.2,64.8
T0004588,M00999,2025-08-16,F02,Program,120,55.2,64.8
T0004589,M00435,2025-08-16,F02,Program,120,55.2,64.8
T0004590,M00507,2025-08-24,F02,Program,105,48.3,56.7
T0004591,M00851,2025-08-20,F02,Program,120,55.2,64.8
T0004592,M00309,2025-08-21,F02,Program,105,48.3,56.7
T0004593,M00184,2025-08-04,F02,Program,120,55.2,64.8
T0004594,M00338,2025-08-02,F02,Program,110,50.6,59.4
T0004595,M00579,2025-08-11,F02,Program,120,55.2,64.8
T0004596,M00879,2025-08-17,F02,Program,120,55.2,64.8
T0004597,M00675,2025-08-16,F02,Program,120,55.2,64.8
T0004598,M01212,2025-08-03,F02,Program,110,50.6,59.4
T0004599,M00873,2025-08-19,F02,Program,120,55.2,64.8
T0004600,M00232,2025-08-03,F02,Program,105,48.3,56.7
T0004601,M01273,2025-01-11,F02,Program,105,48.3,56.7
T0004602,M00580,2025-01-03,F02,Program,120,55.2,64.8
T0004603,M00945,2025-01-10,F02,Program,105,48.3,56.7
T0004604,M00206,2025-01-19,F02,Program,110,50.6,59.4
T0004605,M00851,2025-01-19,F02,Program,120,55.2,64.8
T0004606,M01016,2025-01-18,F02,Program,120,55.2,64.8
T0004607,M01171,2025-01-23,F02,Program,110,50.6,59.4
T0004608,M00624,2025-01-11,F02,Program,120,55.2,64.8
T0004609,M01315,2025-01-06,F02,Program,105,48.3,56.7
T0004610,M00047,2025-01-17,F02,Program,110,50.6,59.4
T0004611,M00311,2025-01-15,F02,Program,120,55.2,64.8
T0004612,M00073,2025-01-19,F02,Program,120,55.2,64.8
T0004613,M00372,2025-01-01,F02,Program,120,55.2,64.8
T0004614,M00516,2025-01-14,F02,Program,110,50.6,59.4
T0004615,M00581,2025-01-03,F02,Program,105,48.3,56.7
T0004616,M01200,2025-01-15,F02,Program,120,55.2,64.8
T0004617,M00792,2025-01-24,F02,Program,110,50.6,59.4
T0004618,M00377,2025-01-02,F02,Program,120,55.2,64.8
T0004619,M00419,2025-01-11,F02,Program,105,48.3,56.7
T0004620,M01328,2025-01-03,F02,Program,120,55.2,64.8
T0004621,M00073,2025-01-09,F02,Program,105,48.3,56.7
T0004622,M00952,2025-01-11,F02,Program,120,55.2,64.8
T0004623,M01226,2025-01-04,F02,Program,120,55.2,64.8
T0004624,M00616,2025-01-21,F02,Program,120,55.2,64.8
T0004625,M01354,2025-08-08,F02,Program,120,55.2,64.8
T0004626,M00629,2025-08-06,F02,Program,105,48.3,56.7
T0004627,M00088,2025-08-20,F02,Program,105,48.3,56.7
T0004628,M01197,2025-08-22,F02,Program,110,50.6,59.4
T0004629,M00156,2025-08-11,F02,Program,120,55.2,64.8
T0004630,M00732,2025-08-06,F02,Program,110,50.6,59.4
T0004631,M00649,2025-08-10,F02,Program,110,50.6,59.4
T0004632,M01134,2025-08-07,F02,Program,110,50.6,59.4
T0004633,M00273,2025-08-12,F02,Program,120,55.2,64.8
T0004634,M01272,2025-08-13,F02,Program,120,55.2,64.8
T0004635,M01190,2025-08-08,F02,Program,120,55.2,64.8
T0004636,M01119,2025-08-20,F02,Program,120,55.2,64.8
T0004637,M00290,2025-08-07,F02,Program,105,48.3,56.7
T0004638,M00466,2025-08-08,F02,Program,120,55.2,64.8
T0004639,M00301,2025-08-11,F02,Program,120,55.2,64.8
T0004640,M00921,2025-08-10,F02,Program,120,55.2,64.8
T0004641,M00300,2025-08-09,F02,Program,120,55.2,64.8
T0004642,M00658,2025-08-25,F02,Program,120,55.2,64.8
T0004643,M00266,2025-08-22,F02,Program,105,48.3,56.7
T0004644,M00389,2025-08-10,F02,Program,120,55.2,64.8
T0004645,M00788,2025-08-05,F02,Program,105,48.3,56.7
T0004646,M00243,2025-08-06,F02,Program,120,55.2,64.8
T0004647,M01382,2025-08-21,F02,Program,120,55.2,64.8
T0004648,M00502,2025-08-10,F02,Program,120,55.2,64.8
T0004649,M00928,2025-08-19,F02,Program,120,55.2,64.8
T0004650,M00338,2025-08-22,F02,Program,120,55.2,64.8
T0004651,M01155,2025-08-11,F02,Program,120,55.2,64.8
T0004652,M00182,2025-08-18,F02,Program,105,48.3,56.7
T0004653,M00268,2025-08-17,F02,Program,120,55.2,64.8
T0004654,M00928,2025-08-02,F02,Program,110,50.6,59.4
T0004655,M00953,2025-08-03,F02,Program,120,55.2,64.8
T0004656,M00880,2025-08-12,F02,Program,120,55.2,64.8
T0004657,M00343,2025-08-19,F02,Program,120,55.2,64.8
T0004658,M00806,2025-08-19,F02,Program,120,55.2,64.8
T0004659,M00720,2025-08-11,F02,Program,120,55.2,64.8
T0004660,M01334,2025-08-09,F02,Program,120,55.2,64.8
T0004661,M00953,2025-08-24,F02,Program,105,48.3,56.7
T0004662,M00480,2025-08-12,F02,Program,110,50.6,59.4
T0004663,M00495,2025-08-09,F02,Program,120,55.2,64.8
T0004664,M00062,2025-08-04,F02,Program,120,55.2,64.8
T0004665,M00191,2025-04-03,F02,Program,75,34.5,40.5
T0004666,M01145,2025-04-24,F02,Program,75,34.5,40.5
T0004667,M00961,2025-04-24,F02,Program,75,34.5,40.5
T0004668,M01168,2025-04-02,F02,Program,75,34.5,40.5
T0004669,M01045,2025-04-15,F02,Program,75,34.5,40.5
T0004670,M00046,2025-04-14,F02,Program,65,29.9,35.1
T0004671,M00903,2025-04-17,F02,Program,75,34.5,40.5
T0004672,M00057,2025-04-05,F02,Program,75,34.5,40.5
T0004673,M01356,2025-04-04,F02,Program,60,27.6,32.4
T0004674,M00690,2025-04-18,F02,Program,65,29.9,35.1
T0004675,M00081,2025-04-06,F02,Program,60,27.6,32.4
T0004676,M01288,2025-04-14,F02,Program,60,27.6,32.4
T0004677,M00087,2025-04-07,F02,Program,65,29.9,35.1
T0004678,M01214,2025-04-08,F02,Program,75,34.5,40.5
T0004679,M01111,2025-04-09,F02,Program,60,27.6,32.4
T0004680,M01247,2025-04-24,F02,Program,75,34.5,40.5
T0004681,M00643,2025-04-03,F02,Program,75,34.5,40.5
T0004682,M00034,2025-04-24,F02,Program,65,29.9,35.1
T0004683,M01146,2025-04-21,F02,Program,65,29.9,35.1
T0004684,M00325,2025-04-24,F02,Program,60,27.6,32.4
T0004685,M01352,2025-04-15,F02,Program,75,34.5,40.5
T0004686,M00783,2025-04-22,F02,Program,75,34.5,40.5
T0004687,M00980,2025-04-06,F02,Program,75,34.5,40.5
T0004688,M01089,2025-04-18,F02,Program,75,34.5,40.5
T0004689,M00697,2025-04-08,F02,Program,75,34.5,40.5
T0004690,M00542,2025-04-22,F02,Program,75,34.5,40.5
T0004691,M00403,2025-04-25,F02,Program,60,27.6,32.4
T0004692,M00812,2025-04-18,F02,Program,75,34.5,40.5
T0004693,M00309,2025-04-16,F02,Program,65,29.9,35.1
T0004694,M00378,2025-04-21,F02,Program,65,29.9,35.1
T0004695,M00015,2025-04-02,F02,Program,75,34.5,40.5
T0004696,M00083,2025-04-02,F02,Program,75,34.5,40.5
T0004697,M00433,2025-04-10,F02,Program,75,34.5,40.5
T0004698,M01240,2025-04-10,F02,Program,60,27.6,32.4
T0004699,M00304,2025-04-06,F02,Program,65,29.9,35.1
T0004700,M01359,2025-04-19,F02,Program,60,27.6,32.4
T0004701,M00961,2025-04-23,F02,Program,60,27.6,32.4
T0004702,M01323,2025-04-07,F02,Program,75,34.5,40.5
T0004703,M00691,2025-04-04,F02,Program,75,34.5,40.5
T0004704,M00871,2025-04-13,F02,Program,75,34.5,40.5
T0004705,M00717,2025-06-14,F03,Program,35,16.1,18.9
T0004706,M01153,2025-06-05,F03,Program,35,16.1,18.9
T0004707,M00371,2025-06-24,F03,Program,35,16.1,18.9
T0004708,M00490,2025-06-17,F03,Program,45,20.7,24.3
T0004709,M00739,2025-06-10,F03,Program,45,20.7,24.3
T0004710,M00204,2025-06-16,F03,Program,45,20.7,24.3
T0004711,M00018,2025-06-22,F03,Program,35,16.1,18.9
T0004712,M00789,2025-06-11,F03,Program,45,20.7,24.3
T0004713,M01200,2025-06-23,F03,Program,45,20.7,24.3
T0004714,M01199,2025-09-01,F03,Program,45,20.7,24.3
T0004715,M00121,2025-09-17,F03,Program,30,13.8,16.2
T0004716,M01364,2025-09-23,F03,Program,45,20.7,24.3
T0004717,M01318,2025-09-19,F03,Program,45,20.7,24.3
T0004718,M00443,2025-09-13,F03,Program,30,13.8,16.2
T0004719,M01276,2025-09-14,F03,Program,35,16.1,18.9
T0004720,M01211,2025-09-09,F03,Program,45,20.7,24.3
T0004721,M00949,2025-09-23,F03,Program,45,20.7,24.3
T0004722,M00435,2025-09-18,F03,Program,45,20.7,24.3
T0004723,M00405,2025-09-13,F03,Program,30,13.8,16.2
T0004724,M01082,2025-09-18,F03,Program,45,20.7,24.3
T0004725,M00017,2025-09-10,F03,Program,35,16.1,18.9
T0004726,M01021,2025-09-01,F03,Program,30,13.8,16.2
T0004727,M01189,2025-09-18,F03,Program,45,20.7,24.3
T0004728,M00255,2025-09-19,F03,Program,45,20.7,24.3
T0004729,M01232,2025-09-09,F03,Program,45,20.7,24.3
T0004730,M00671,2025-09-16,F03,Program,45,20.7,24.3
T0004731,M00104,2025-09-21,F03,Program,45,20.7,24.3
T0004732,M00429,2025-09-02,F03,Program,45,20.7,24.3
T0004733,M00689,2025-09-16,F03,Program,45,20.7,24.3
T0004734,M00985,2025-09-16,F03,Program,45,20.7,24.3
T0004735,M00052,2025-09-13,F03,Program,45,20.7,24.3
T0004736,M00967,2025-09-09,F03,Program,45,20.7,24.3
T0004737,M01140,2025-09-19,F03,Program,45,20.7,24.3
T0004738,M00145,2025-09-16,F03,Program,30,13.8,16.2
T0004739,M00824,2025-09-15,F03,Program,45,20.7,24.3
T0004740,M00382,2025-09-02,F03,Program,30,13.8,16.2
T0004741,M00749,2025-09-02,F03,Program,45,20.7,24.3
T0004742,M01191,2025-09-01,F03,Program,45,20.7,24.3
T0004743,M00982,2025-09-18,F03,Program,45,20.7,24.3
T0004744,M01200,2025-09-25,F03,Program,45,20.7,24.3
T0004745,M00054,2025-09-16,F03,Program,35,16.1,18.9
T0004746,M00636,2025-09-20,F03,Program,30,13.8,16.2
T0004747,M00888,2025-08-02,F03,Program,120,55.2,64.8
T0004748,M01191,2025-08-20,F03,Program,105,48.3,56.7
T0004749,M00805,2025-08-18,F03,Program,120,55.2,64.8
T0004750,M01279,2025-08-21,F03,Program,105,48.3,56.7
T0004751,M00031,2025-08-03,F03,Program,120,55.2,64.8
T0004752,M01388,2025-08-16,F03,Program,105,48.3,56.7
T0004753,M01351,2025-08-21,F03,Program,105,48.3,56.7
T0004754,M00906,2025-08-22,F03,Program,105,48.3,56.7
T0004755,M00442,2025-08-22,F03,Program,120,55.2,64.8
T0004756,M00932,2025-08-13,F03,Program,120,55.2,64.8
T0004757,M00465,2025-08-10,F03,Program,110,50.6,59.4
T0004758,M00265,2025-08-22,F03,Program,120,55.2,64.8
T0004759,M00788,2025-08-01,F03,Program,120,55.2,64.8
T0004760,M00330,2025-08-16,F03,Program,105,48.3,56.7
T0004761,M01277,2025-08-20,F03,Program,110,50.6,59.4
T0004762,M01268,2025-08-22,F03,Program,120,55.2,64.8
T0004763,M00089,2025-08-11,F03,Program,120,55.2,64.8
T0004764,M00825,2025-08-13,F03,Program,120,55.2,64.8
T0004765,M01136,2025-08-19,F03,Program,120,55.2,64.8
T0004766,M00693,2025-08-02,F03,Program,120,55.2,64.8
T0004767,M00248,2025-08-16,F03,Program,110,50.6,59.4
T0004768,M00378,2025-01-01,F03,Program,105,48.3,56.7
T0004769,M00796,2025-01-18,F03,Program,105,48.3,56.7
T0004770,M01280,2025-01-07,F03,Program,110,50.6,59.4
T0004771,M00608,2025-01-06,F03,Program,110,50.6,59.4
T0004772,M00022,2025-01-04,F03,Program,110,50.6,59.4
T0004773,M00807,2025-01-25,F03,Program,110,50.6,59.4
T0004774,M00027,2025-01-03,F03,Program,120,55.2,64.8
T0004775,M00669,2025-01-23,F03,Program,120,55.2,64.8
T0004776,M00929,2025-01-25,F03,Program,120,55.2,64.8
T0004777,M00816,2025-01-04,F03,Program,120,55.2,64.8
T0004778,M01321,2025-01-22,F03,Program,110,50.6,59.4
T0004779,M00650,2025-01-09,F03,Program,120,55.2,64.8
T0004780,M01345,2025-01-10,F03,Program,110,50.6,59.4
T0004781,M00084,2025-01-14,F03,Program,110,50.6,59.4
T0004782,M00460,2025-01-15,F03,Program,110,50.6,59.4
T0004783,M00673,2025-01-14,F03,Program,120,55.2,64.8
T0004784,M00510,2025-01-21,F03,Program,120,55.2,64.8
T0004785,M01330,2025-01-22,F03,Program,105,48.3,56.7
T0004786,M01225,2025-01-16,F03,Program,120,55.2,64.8
T0004787,M00086,2025-01-08,F03,Program,105,48.3,56.7
T0004788,M00144,2025-01-23,F03,Program,120,55.2,64.8
T0004789,M00886,2025-01-17,F03,Program,110,50.6,59.4
T0004790,M00238,2025-01-11,F03,Program,105,48.3,56.7
T0004791,M00976,2025-01-23,F03,Program,120,55.2,64.8
T0004792,M01323,2025-01-13,F03,Program,110,50.6,59.4
T0004793,M00395,2025-01-08,F03,Program,110,50.6,59.4
T0004794,M01094,2025-01-02,F03,Program,120,55.2,64.8
T0004795,M00070,2025-01-15,F03,Program,120,55.2,64.8
T0004796,M01076,2025-01-07,F03,Program,105,48.3,56.7
T0004797,M00206,2025-04-02,F03,Program,45,20.7,24.3
T0004798,M01087,2025-04-21,F03,Program,45,20.7,24.3
T0004799,M01379,2025-04-04,F03,Program,45,20.7,24.3
T0004800,M00029,2025-04-03,F03,Program,35,16.1,18.9
T0004801,M00085,2025-04-07,F03,Program,45,20.7,24.3
T0004802,M01007,2025-04-08,F03,Program,45,20.7,24.3
T0004803,M00349,2025-04-05,F03,Program,35,16.1,18.9
T0004804,M00681,2025-04-23,F03,Program,45,20.7,24.3
T0004805,M00010,2025-04-04,F03,Program,45,20.7,24.3
T0004806,M00070,2025-04-15,F03,Program,45,20.7,24.3
T0004807,M00404,2025-04-19,F03,Program,30,13.8,16.2
T0004808,M00643,2025-04-21,F03,Program,45,20.7,24.3
T0004809,M00817,2025-04-08,F03,Program,45,20.7,24.3
T0004810,M00217,2025-04-11,F03,Program,45,20.7,24.3
T0004811,M01011,2025-04-24,F03,Program,90,41.4,48.6
T0004812,M00822,2025-04-08,F03,Program,75,34.5,40.5
T0004813,M01116,2025-04-06,F03,Program,75,34.5,40.5
T0004814,M00974,2025-04-19,F03,Program,80,36.8,43.2
T0004815,M00651,2025-04-01,F03,Program,90,41.4,48.6
T0004816,M00329,2025-04-11,F03,Program,90,41.4,48.6
T0004817,M00323,2025-04-10,F03,Program,90,41.4,48.6
T0004818,M01351,2025-04-19,F03,Program,90,41.4,48.6
T0004819,M01094,2025-04-03,F03,Program,90,41.4,48.6
T0004820,M01036,2025-03-05,F03,Program,60,27.6,32.4
T0004821,M00409,2025-03-05,F03,Program,50,23,27
T0004822,M01088,2025-03-23,F03,Program,45,20.7,24.3
T0004823,M00883,2025-03-09,F03,Program,60,27.6,32.4
T0004824,M00832,2025-03-06,F03,Program,60,27.6,32.4
T0004825,M01233,2025-03-13,F03,Program,60,27.6,32.4
T0004826,M00475,2025-03-18,F03,Program,60,27.6,32.4
T0004827,M00609,2025-03-06,F03,Program,45,20.7,24.3
T0004828,M00951,2025-03-11,F03,Program,60,27.6,32.4
T0004829,M01129,2025-03-16,F03,Program,60,27.6,32.4
T0004830,M00210,2025-03-21,F03,Program,60,27.6,32.4
T0004831,M01232,2025-03-17,F03,Program,50,23,27
T0004832,M00514,2025-03-21,F03,Program,45,20.7,24.3
T0004833,M00386,2025-03-01,F03,Program,60,27.6,32.4
T0004834,M00302,2025-03-23,F03,Program,60,27.6,32.4
T0004835,M00438,2025-09-01,F03,Program,45,20.7,24.3
T0004836,M00833,2025-09-05,F03,Program,45,20.7,24.3
T0004837,M00856,2025-09-19,F03,Program,35,16.1,18.9
T0004838,M00939,2025-09-17,F03,Program,45,20.7,24.3
T0004839,M00273,2025-09-14,F03,Program,35,16.1,18.9
T0004840,M00357,2025-09-15,F03,Program,45,20.7,24.3
T0004841,M00532,2025-09-04,F03,Program,45,20.7,24.3
T0004842,M01158,2025-09-12,F03,Program,35,16.1,18.9
T0004843,M00297,2025-09-20,F03,Program,45,20.7,24.3
T0004844,M00866,2025-09-24,F03,Program,35,16.1,18.9
T0004845,M00676,2025-09-01,F03,Program,45,20.7,24.3
T0004846,M01265,2025-09-21,F03,Program,35,16.1,18.9
T0004847,M00853,2025-09-24,F03,Program,45,20.7,24.3
T0004848,M01158,2025-09-02,F03,Program,30,13.8,16.2
T0004849,M00712,2025-09-14,F03,Program,35,16.1,18.9
T0004850,M01327,2025-09-10,F03,Program,45,20.7,24.3
T0004851,M00221,2025-09-23,F04,Program,75,34.5,40.5
T0004852,M01054,2025-09-04,F04,Program,75,34.5,40.5
T0004853,M01280,2025-09-03,F04,Program,75,34.5,40.5
T0004854,M00356,2025-09-09,F04,Program,75,34.5,40.5
T0004855,M01338,2025-09-09,F04,Program,60,27.6,32.4
T0004856,M01313,2025-09-21,F04,Program,65,29.9,35.1
T0004857,M01177,2025-09-16,F04,Program,75,34.5,40.5
T0004858,M00156,2025-09-05,F04,Program,75,34.5,40.5
T0004859,M00677,2025-09-07,F04,Program,75,34.5,40.5
T0004860,M01228,2025-09-20,F04,Program,75,34.5,40.5
T0004861,M00191,2025-09-16,F04,Program,65,29.9,35.1
T0004862,M00082,2025-09-13,F04,Program,75,34.5,40.5
T0004863,M01021,2025-09-18,F04,Program,75,34.5,40.5
T0004864,M00771,2025-09-15,F04,Program,75,34.5,40.5
T0004865,M00902,2025-09-05,F04,Program,75,34.5,40.5
T0004866,M00861,2025-08-08,F04,Program,75,34.5,40.5
T0004867,M00952,2025-08-24,F04,Program,75,34.5,40.5
T0004868,M00156,2025-08-25,F04,Program,75,34.5,40.5
T0004869,M00195,2025-08-18,F04,Program,65,29.9,35.1
T0004870,M00265,2025-08-10,F04,Program,60,27.6,32.4
T0004871,M00500,2025-08-05,F04,Program,75,34.5,40.5
T0004872,M00323,2025-08-08,F04,Program,65,29.9,35.1
T0004873,M00761,2025-08-14,F04,Program,60,27.6,32.4
T0004874,M01132,2025-08-07,F04,Program,75,34.5,40.5
T0004875,M00116,2025-08-17,F04,Program,65,29.9,35.1
T0004876,M00363,2025-08-17,F04,Program,75,34.5,40.5
T0004877,M00609,2025-08-18,F04,Program,65,29.9,35.1
T0004878,M00065,2025-08-14,F04,Program,75,34.5,40.5
T0004879,M00696,2025-08-02,F04,Program,75,34.5,40.5
T0004880,M00840,2025-08-04,F04,Program,75,34.5,40.5
T0004881,M00014,2025-08-23,F04,Program,75,34.5,40.5
T0004882,M01152,2025-08-05,F04,Program,75,34.5,40.5
T0004883,M00810,2025-08-25,F04,Program,75,34.5,40.5
T0004884,M01190,2025-06-21,F04,Program,30,13.8,16.2
T0004885,M00755,2025-06-11,F04,Program,45,20.7,24.3
T0004886,M00348,2025-06-17,F04,Program,45,20.7,24.3
T0004887,M00863,2025-06-17,F04,Program,45,20.7,24.3
T0004888,M00307,2025-06-25,F04,Program,45,20.7,24.3
T0004889,M00165,2025-06-15,F04,Program,45,20.7,24.3
T0004890,M01130,2025-06-24,F04,Program,35,16.1,18.9
T0004891,M01137,2025-06-22,F04,Program,45,20.7,24.3
T0004892,M00697,2025-06-04,F04,Program,45,20.7,24.3
T0004893,M01345,2025-06-14,F04,Program,35,16.1,18.9
T0004894,M01131,2025-06-19,F04,Program,45,20.7,24.3
T0004895,M01337,2025-06-18,F04,Program,45,20.7,24.3
T0004896,M00611,2025-06-02,F04,Program,30,13.8,16.2
T0004897,M00639,2025-06-02,F04,Program,35,16.1,18.9
T0004898,M01161,2025-06-02,F04,Program,30,13.8,16.2
T0004899,M01117,2025-06-02,F04,Program,30,13.8,16.2
T0004900,M00717,2025-06-19,F04,Program,45,20.7,24.3
T0004901,M01109,2025-06-12,F04,Program,45,20.7,24.3
T0004902,M00946,2025-06-17,F04,Program,30,13.8,16.2
T0004903,M01165,2025-06-08,F04,Program,45,20.7,24.3
T0004904,M00177,2025-06-01,F04,Program,45,20.7,24.3
T0004905,M00212,2025-06-14,F04,Program,45,20.7,24.3
T0004906,M01328,2025-06-25,F04,Program,35,16.1,18.9
T0004907,M00811,2025-01-02,F04,Program,65,29.9,35.1
T0004908,M00251,2025-01-17,F04,Program,75,34.5,40.5
T0004909,M00213,2025-01-22,F04,Program,75,34.5,40.5
T0004910,M00597,2025-01-15,F04,Program,65,29.9,35.1
T0004911,M00113,2025-01-01,F04,Program,75,34.5,40.5
T0004912,M00784,2025-01-21,F04,Program,75,34.5,40.5
T0004913,M00647,2025-01-12,F04,Program,60,27.6,32.4
T0004914,M00960,2025-01-25,F04,Program,60,27.6,32.4
T0004915,M00369,2025-01-23,F04,Program,65,29.9,35.1
T0004916,M00656,2025-01-18,F04,Program,65,29.9,35.1
T0004917,M00642,2025-01-01,F04,Program,75,34.5,40.5
T0004918,M00629,2025-01-18,F04,Program,60,27.6,32.4
T0004919,M01328,2025-01-10,F04,Program,75,34.5,40.5
T0004920,M01066,2025-01-09,F04,Program,75,34.5,40.5
T0004921,M00963,2025-01-08,F04,Program,75,34.5,40.5
T0004922,M00447,2025-01-14,F04,Program,75,34.5,40.5
T0004923,M01085,2025-01-06,F04,Program,75,34.5,40.5
T0004924,M01223,2025-01-19,F04,Program,60,27.6,32.4
T0004925,M00101,2025-01-11,F04,Program,60,27.6,32.4
T0004926,M01350,2025-01-19,F04,Program,45,20.7,24.3
T0004927,M00019,2025-01-02,F04,Program,60,27.6,32.4
T0004928,M00815,2025-01-01,F04,Program,60,27.6,32.4
T0004929,M00987,2025-01-19,F04,Program,60,27.6,32.4
T0004930,M00144,2025-01-20,F04,Program,50,23,27
T0004931,M01310,2025-01-05,F04,Program,60,27.6,32.4
T0004932,M00256,2025-01-25,F04,Program,50,23,27
T0004933,M00961,2025-01-18,F04,Program,60,27.6,32.4
T0004934,M01016,2025-01-05,F04,Program,60,27.6,32.4
T0004935,M01075,2025-01-21,F04,Program,60,27.6,32.4
T0004936,M00499,2025-01-08,F04,Program,60,27.6,32.4
T0004937,M01139,2025-01-15,F04,Program,60,27.6,32.4
T0004938,M00698,2025-01-19,F04,Program,60,27.6,32.4
T0004939,M00009,2025-01-10,F04,Program,45,20.7,24.3
T0004940,M01067,2025-03-06,F04,Program,90,41.4,48.6
T0004941,M01381,2025-03-16,F04,Program,75,34.5,40.5
T0004942,M01350,2025-03-20,F04,Program,75,34.5,40.5
T0004943,M00993,2025-03-08,F04,Program,90,41.4,48.6
T0004944,M00408,2025-03-25,F04,Program,90,41.4,48.6
T0004945,M00841,2025-03-17,F04,Program,80,36.8,43.2
T0004946,M00702,2025-03-16,F04,Program,90,41.4,48.6
T0004947,M00056,2025-03-06,F04,Program,90,41.4,48.6
T0004948,M00264,2025-03-22,F04,Program,90,41.4,48.6
T0004949,M00843,2025-03-05,F04,Program,90,41.4,48.6
T0004950,M00088,2025-03-14,F04,Program,90,41.4,48.6
T0004951,M00022,2025-03-20,F04,Program,90,41.4,48.6
T0004952,M01217,2025-03-08,F04,Program,80,36.8,43.2
T0004953,M00070,2025-03-09,F04,Program,90,41.4,48.6
T0004954,M00350,2025-03-20,F04,Program,90,41.4,48.6
T0004955,M00560,2025-03-04,F04,Program,80,36.8,43.2
T0004956,M01276,2025-03-01,F04,Program,90,41.4,48.6
T0004957,M00435,2025-03-11,F04,Program,75,34.5,40.5
T0004958,M00219,2025-03-18,F04,Program,90,41.4,48.6
T0004959,M00823,2025-03-16,F04,Program,80,36.8,43.2
T0004960,M01383,2025-03-02,F04,Program,90,41.4,48.6
T0004961,M01044,2025-08-13,F04,Program,75,34.5,40.5
T0004962,M00728,2025-08-05,F04,Program,75,34.5,40.5
T0004963,M01142,2025-08-10,F04,Program,90,41.4,48.6
T0004964,M01360,2025-08-09,F04,Program,80,36.8,43.2
T0004965,M01195,2025-08-20,F04,Program,90,41.4,48.6
T0004966,M00324,2025-08-10,F04,Program,90,41.4,48.6
T0004967,M01190,2025-08-23,F04,Program,90,41.4,48.6
T0004968,M00108,2025-08-14,F04,Program,75,34.5,40.5
T0004969,M00699,2025-08-07,F04,Program,75,34.5,40.5
T0004970,M01239,2025-08-05,F04,Program,90,41.4,48.6
T0004971,M00060,2025-08-22,F04,Program,90,41.4,48.6
T0004972,M01331,2025-08-14,F04,Program,75,34.5,40.5
T0004973,M00200,2025-08-14,F04,Program,80,36.8,43.2
T0004974,M01182,2025-08-18,F04,Program,75,34.5,40.5
T0004975,M00469,2025-08-02,F04,Program,90,41.4,48.6
T0004976,M00813,2025-08-02,F04,Program,90,41.4,48.6
T0004977,M00250,2025-08-11,F04,Program,90,41.4,48.6
T0004978,M01074,2025-08-23,F04,Program,90,41.4,48.6
T0004979,M01315,2025-08-08,F04,Program,80,36.8,43.2
T0004980,M00196,2025-08-12,F04,Program,75,34.5,40.5
T0004981,M00649,2025-08-18,F04,Program,90,41.4,48.6
T0004982,M00128,2025-08-25,F04,Program,90,41.4,48.6
T0004983,M00887,2025-08-13,F04,Program,80,36.8,43.2
T0004984,M01268,2025-08-14,F04,Program,90,41.4,48.6
T0004985,M01298,2025-08-20,F04,Program,90,41.4,48.6
T0004986,M00980,2025-08-05,F04,Program,60,27.6,32.4
T0004987,M00365,2025-08-23,F04,Program,60,27.6,32.4
T0004988,M00849,2025-08-13,F04,Program,60,27.6,32.4
T0004989,M00088,2025-08-07,F04,Program,50,23,27
T0004990,M00980,2025-08-19,F04,Program,50,23,27
T0004991,M00623,2025-08-21,F04,Program,45,20.7,24.3
T0004992,M01052,2025-08-13,F04,Program,60,27.6,32.4
T0004993,M00842,2025-08-04,F04,Program,50,23,27
T0004994,M00122,2025-08-06,F04,Program,60,27.6,32.4
